1.1444091796875e-05
1.5735626220703125e-05
1.1920928955078125e-05
1.1682510375976562e-05
1.2636184692382812e-05
3.600120544433594e-05
2.4318695068359375e-05
2.1219253540039062e-05
1.4066696166992188e-05
1.1444091796875e-05
